User-ID,Location,Age,Rating Count,Average Rating
211770,"glen ellyn, illinois, usa",23.0,8.0,8.0
211919,"jacksonville, florida, usa",38.0,11.0,7.545454545454546
212130,"conroe, texas, usa",,5.0,7.0
212142,"warrenton, virginia, usa",37.0,13.0,8.923076923076923
212260,"geneva, new york, usa",,7.0,8.857142857142858
212385,"bulacan, bulacan, philippines",18.0,5.0,7.6
212427,"narragansett, rhode island, usa",,6.0,7.333333333333333
212568,"huntington beach, california, usa",,6.0,8.166666666666666
212628,"horsham, pennsylvania, usa",36.0,13.0,7.461538461538462
212797,"cedar rapids, iowa, usa",39.0,15.0,8.4
212849,"ft. lauderdale, florida, usa",59.0,7.0,8.571428571428571
212859,"monroeville, pennsylvania, usa",61.0,5.0,7.0
212923,"minneapolis, minnesota, usa",34.0,10.0,9.6
213126,"spring, texas, usa",,12.0,7.5
213150,"destrehan, louisiana, usa",103.0,10.0,6.9
213197,"fremont, california, usa",33.0,7.0,6.714285714285714
213410,"elm grove, wisconsin, usa",,5.0,7.0
213531,"bolingbrook, illinois, usa",63.0,5.0,8.6
213625,"seattle, washington, usa",,9.0,5.444444444444445
213628,"springfield, ,",31.0,15.0,6.933333333333334
213641,"princeton, new jersey, usa",37.0,6.0,8.5
214138,"lakeland,, florida, usa",79.0,7.0,7.428571428571429
214315,"louisville, kentucky, usa",32.0,10.0,8.6
214786,"boone county, kentucky, usa",,49.0,9.16326530612245
215006,"seattle, washington, usa",44.0,7.0,9.142857142857142
215829,"chamblee, georgia, usa",,6.0,6.166666666666667
215986,"fort worth, texas, usa",28.0,8.0,6.625
215988,"lake oswego, oregon, usa",42.0,10.0,6.3
216012,"clevelad, ohio, usa",34.0,10.0,7.2
216151,"portland, ,",54.0,5.0,7.8
216444,"nunspeet, gelderland, netherlands",57.0,6.0,7.666666666666667
216466,"castleton, vermont, usa",29.0,11.0,8.181818181818182
216670,"pensacola, florida, usa",,7.0,8.285714285714286
216683,"san jose, california, usa",,38.0,7.394736842105263
216829,"parker, colorado, usa",,6.0,7.333333333333333
217012,"cheyenne, , usa",,5.0,7.2
217056,"peoria, arizona, usa",30.0,5.0,7.0
217106,"rock island, illinois, usa",55.0,6.0,7.666666666666667
217107,"pittsburgh, pennsylvania, usa",34.0,8.0,9.0
217121,"frodsham, england, united kingdom",43.0,6.0,6.833333333333333
217318,"sackville, new brunswick, canada",,33.0,5.696969696969697
217375,"st. petersburg, florida, usa",35.0,6.0,6.666666666666667
217468,"singapore, n/a, singapore",23.0,12.0,7.333333333333333
217740,"madrid, madrid, spain",37.0,24.0,6.208333333333333
217811,"arlington, massachusetts, usa",37.0,5.0,7.6
217986,"ypsilanti, michigan, usa",35.0,14.0,7.357142857142857
218068,"west lafayette, indiana, usa",35.0,8.0,8.125
218121,"brighton, colorado, usa",,22.0,8.727272727272727
218221,"miri, sarawak, malaysia",18.0,5.0,7.6
218411,"brighton, england, united kingdom",45.0,5.0,9.6
218552,"san antonio, texas, usa",48.0,25.0,5.64
218568,"byron, minnesota, usa",41.0,17.0,8.117647058823529
218608,"spartanburg, south carolina, usa",31.0,31.0,8.161290322580646
218689,"kansas city, ,",,5.0,8.8
219209,"struthers, ohio, usa",,7.0,8.428571428571429
219301,"franklin, massachusetts, usa",,7.0,7.571428571428571
219321,"marshfield, massachusetts, usa",,9.0,7.444444444444445
219546,"new albany, indiana, usa",25.0,11.0,7.2727272727272725
219683,"santa ana, california, usa",32.0,51.0,6.666666666666667
220122,"bucharest, ilfov,",,5.0,5.6
220240,"roanoke, texas, usa",34.0,5.0,8.2
220278,"hammond, indiana, usa",32.0,6.0,9.166666666666666
220484,"charleston, ,",,5.0,6.4
220597,"toronto, ontario, canada",26.0,9.0,7.444444444444445
220664,"burlington, vermont, usa",28.0,6.0,8.5
220688,"brookline, massachusetts, usa",27.0,18.0,9.61111111111111
221040,"montrose, california, usa",29.0,5.0,9.0
221445,"portland, oregon, usa",,16.0,7.4375
221543,"alta loma, california, usa",46.0,6.0,5.5
221557,"madison, ,",30.0,5.0,4.6
221705,"jacksonville beach, florida, usa",,19.0,8.0
221732,"columbia, missouri, usa",26.0,10.0,7.6
221777,"cuyahoga falls, ohio, usa",26.0,5.0,8.4
221870,"oelwein, iowa, usa",45.0,5.0,9.8
221948,"jacksonville, florida, usa",36.0,6.0,8.5
222035,"bristol, connecticut, usa",56.0,12.0,7.75
222050,"allen park, michigan, usa",45.0,7.0,9.857142857142858
222204,"janesville, california, usa",42.0,17.0,9.176470588235293
222296,"chapel hill, north carolina, usa",,19.0,7.526315789473684
222716,"adelaide, south australia, australia",,5.0,8.4
223066,"ottawa, ontario, canada",51.0,6.0,5.666666666666667
223087,"sherman oaks, california, usa",,14.0,5.642857142857143
223154,"wilmington, north carolina, usa",33.0,23.0,7.086956521739131
223156,"springfield, illinois, usa",31.0,12.0,8.083333333333334
223190,"the woodlands, texas, usa",33.0,14.0,9.357142857142858
223231,"warsaw, n/a, poland",17.0,17.0,8.588235294117647
223386,"paris, ile de france, france",27.0,5.0,8.0
223431,"los angeles, california, usa",,8.0,7.75
223438,"randolph, massachusetts, usa",31.0,5.0,8.4
223501,"santa cruz, california, usa",,29.0,7.551724137931035
223566,"kansas city, missouri, usa",29.0,12.0,7.833333333333333
223644,"newmarket, ontario, canada",30.0,12.0,7.916666666666667
223787,"fountain valley, california, usa",58.0,9.0,9.11111111111111
223814,"london, england, united kingdom",,6.0,7.666666666666667
223872,"ogden, utah, usa",37.0,5.0,8.8
223879,"near the gulf, florida, usa",,8.0,7.75
224138,"carlsbad, california, usa",,19.0,8.631578947368421
224146,"sarnia, ontario, canada",35.0,10.0,7.7
224159,"redding, california, usa",,8.0,7.25
224249,"moline, illinois, usa",,14.0,7.5
224303,"bradenton, florida, usa",,8.0,8.875
224308,"atlanta, georgia, usa",57.0,5.0,7.2
224340,"kansas city, missouri, usa",45.0,6.0,8.5
224349,"columbia, maryland, usa",23.0,34.0,7.970588235294118
224430,"louisville, kentucky, usa",,13.0,7.538461538461538
224646,"london, england, united kingdom",,25.0,8.44
224764,"rockaway, new jersey, usa",116.0,31.0,7.161290322580645
224768,"huntington beach, california, usa",41.0,10.0,8.0
224809,"nashua, new hampshire, usa",61.0,20.0,8.05
224923,"cleveland, ohio, usa",24.0,6.0,8.666666666666666
224944,"houston, texas, usa",45.0,6.0,6.666666666666667
224997,"legazpi, albay, philippines",,15.0,7.0
225087,"toronto, ontario, canada",51.0,51.0,8.509803921568627
225199,"toronto, ontario, canada",54.0,18.0,7.277777777777778
225232,"sydney, new south wales, australia",4.0,17.0,7.529411764705882
225379,"halifax, nova scotia, canada",24.0,13.0,6.923076923076923
225411,"hamilton, ontario, canada",,5.0,6.4
225595,"savannah, georgia, usa",37.0,44.0,8.954545454545455
225686,"daly city, california, usa",16.0,8.0,7.625
225763,"san francisco, california, usa",,23.0,5.913043478260869
225810,"el cajon, california, usa",56.0,7.0,8.0
225886,"ruma, illinois, usa",35.0,15.0,8.666666666666666
225887,"chicago, illinois, usa",13.0,5.0,8.8
225938,"lancaster, california, usa",46.0,5.0,8.2
225986,"watford, england, united kingdom",36.0,14.0,8.5
225989,"palmdale, california, usa",27.0,5.0,8.0
226006,"scott, arkansas, usa",35.0,14.0,8.428571428571429
226205,"romeoville, illinois, usa",48.0,9.0,7.888888888888889
226349,"cincinnati, , usa",18.0,6.0,8.166666666666666
226482,"singapore, n/a,",21.0,5.0,6.0
226545,"mesa, arizona, usa",38.0,11.0,7.818181818181818
226616,"tucson, arizona, usa",204.0,8.0,8.0
226772,"mundelein, illinois, usa",37.0,5.0,9.0
226879,"overland park, kansas, usa",31.0,11.0,8.363636363636363
226965,"clemson, south carolina, usa",47.0,22.0,8.772727272727273
226987,"albuqerque, new mexico, usa",34.0,5.0,5.8
227025,"saskatoon, saskatchewan, canada",33.0,7.0,6.857142857142857
227072,"saginaw, michigan, usa",,6.0,6.666666666666667
227097,"lynnwood, washington, usa",37.0,5.0,6.8
227146,"bethlehem, new hampshire, usa",,6.0,7.666666666666667
227250,"rhame, north dakota, usa",32.0,5.0,9.2
227397,"conway, arkansas, usa",,8.0,9.875
227447,"kelseyville, california, usa",38.0,13.0,9.076923076923077
227467,"san francisco, california, usa",,5.0,5.0
227520,"san jose, california, usa",33.0,19.0,8.473684210526315
227702,"league city, texas, usa",42.0,5.0,7.2
227705,"westport, connecticut, usa",36.0,43.0,7.976744186046512
227836,"athens, georgia, usa",30.0,8.0,9.25
227925,"nanaimo, british columbia, canada",40.0,5.0,7.4
228021,"ann arbor, michigan, usa",32.0,14.0,8.5
228311,"coon rapids, minnesota, usa",32.0,6.0,7.333333333333333
228321,"santa cruz, california, usa",22.0,7.0,5.142857142857143
228351,"charleston, south carolina, usa",16.0,10.0,7.1
228445,"south bend, indiana, usa",19.0,7.0,7.571428571428571
228579,"brooklyn, new york, usa",29.0,7.0,8.428571428571429
228681,"dumont, new jersey, usa",,8.0,8.875
228727,"singapore, n/a, singapore",,8.0,8.5
228764,"oakdale, california, usa",39.0,6.0,8.333333333333334
228789,"skipton, north yorkshire, united kingdom",44.0,8.0,7.75
228998,"lincoln, nebraska, usa",41.0,20.0,7.8
229011,"mclean, virginia, usa",,23.0,7.565217391304348
229313,"southgate, michigan, usa",31.0,13.0,9.0
229329,"st-légier, vaud, switzerland",56.0,12.0,9.5
229331,"houston, texas, usa",37.0,9.0,8.11111111111111
229334,"fort carson, colorado, usa",30.0,8.0,10.0
229409,"leipzig, sachsen, germany",32.0,9.0,8.222222222222221
229551,"ottawa, ontario, canada",28.0,11.0,6.181818181818182
229632,"duchesne, utah, usa",23.0,7.0,5.0
229681,"the dalles, oregon, usa",,6.0,6.333333333333333
229703,"south surrey, british columbia, canada",,7.0,7.714285714285714
229741,"kensington, california, usa",29.0,31.0,7.612903225806452
230013,"conroe, texas, usa",,8.0,7.25
230030,"berkeley, california, usa",36.0,6.0,9.333333333333334
230180,"lathrop, california, usa",33.0,5.0,8.0
230496,"simi valley, california, usa",34.0,5.0,8.6
230522,"colorado springs, colorado, usa",52.0,53.0,8.528301886792454
230629,"maple park, illinois, usa",54.0,5.0,7.0
230699,"seattle, washington, usa",30.0,5.0,6.4
231149,"providence, rhode island, usa",,5.0,8.4
231210,"roanoke, virginia, usa",44.0,23.0,8.130434782608695
231225,"bellmawr, new jersey, usa",,8.0,8.75
231237,"waianae, hawaii, us",,16.0,8.0
231263,"cornwall, ontario, canada",27.0,6.0,7.166666666666667
231264,"san antonio, texas, usa",38.0,6.0,9.166666666666666
231351,"methuen, massachusetts, usa",34.0,14.0,7.571428571428571
231354,"las vegas, nevada, usa",,12.0,8.25
231374,"montreal, quebec, canada",20.0,5.0,9.2
231393,"montreal, quebec, canada",28.0,8.0,8.125
231827,"festus, missouri, usa",32.0,10.0,9.2
231857,"canberra, australian capital territory, australia",46.0,22.0,6.7272727272727275
231897,"warren, michigan, usa",33.0,10.0,7.6
231993,"akron, ohio, usa",26.0,8.0,8.0
232052,"lakeland, florida, usa",26.0,9.0,8.777777777777779
232067,"oviedo, florida, usa",,6.0,8.5
232106,"bayfield, colorado, usa",36.0,10.0,9.3
232131,"oakland, california, usa",,35.0,7.6571428571428575
232211,"socorro, new mexico, usa",,6.0,7.166666666666667
232292,"kc, missouri, usa",,5.0,7.6
232522,"morehead, kentucky, usa",24.0,5.0,9.2
232756,"temecula, california, usa",34.0,5.0,6.6
232945,"newport, rhode island, usa",28.0,31.0,8.290322580645162
232964,"westchester, illinois, usa",44.0,10.0,7.0
232990,"portland, oregon, usa",26.0,9.0,7.222222222222222
233431,"brenham, texas, usa",,5.0,8.2
233445,"hesperia, california, usa",,6.0,8.166666666666666
233543,"elizabeth, colorado, usa",58.0,5.0,7.8
233578,"san antonio, texas, usa",43.0,5.0,8.4
233711,"mackay, queensland, australia",36.0,14.0,7.714285714285714
233911,"romney, west virginia, usa",41.0,7.0,6.142857142857143
234165,"upton, massachusetts, usa",,7.0,7.714285714285714
234359,"morro bay, california, usa",35.0,21.0,6.714285714285714
234399,"rochester, new york, usa",,5.0,8.8
234597,"firenze, toscana, italy",,17.0,9.235294117647058
234672,"northridge, california, usa",53.0,6.0,7.333333333333333
234721,"hazelwood, missouri, usa",,16.0,8.1875
234765,"kuching, sarawak, malaysia",28.0,9.0,9.222222222222221
234828,"fairbanks, alaska, usa",,66.0,8.06060606060606
234954,"santa maria da feira, aveiro, portugal",26.0,6.0,8.5
235105,"st louis, missouri, usa",46.0,98.0,8.173469387755102
235282,"encino, california, usa",43.0,19.0,8.421052631578947
235392,"st. louis, missouri, usa",27.0,11.0,7.0
235506,"toronto, ontario, canada",29.0,7.0,9.142857142857142
235684,"miami, florida, usa",26.0,5.0,6.8
235884,"lakewood, colorado, usa",,9.0,8.0
235935,"bridgeton, new jersey, usa",43.0,13.0,8.692307692307692
236058,"san francisco, california, usa",34.0,19.0,8.421052631578947
236097,"san francisco, california, usa",,6.0,7.0
236172,"chesapeake, virginia, usa",34.0,12.0,8.416666666666666
236267,"san francisco, california, usa",30.0,7.0,7.571428571428571
236283,"orlando, florida, usa",41.0,41.0,9.731707317073171
236340,"st kilda, victoria, australia",29.0,25.0,8.12
236757,"mars, pennsylvania, usa",,32.0,6.3125
236943,"evergreen, colorado, usa",42.0,6.0,8.0
236948,"toronto, ontario, canada",35.0,7.0,9.285714285714286
236959,"st. louis, missouri, usa",35.0,5.0,7.4
237271,"sandy, utah, usa",,18.0,7.222222222222222
237411,"irvine, california,",,5.0,7.4
237486,"superior, wisconsin, usa",,5.0,6.8
237534,"rexdale, ontario, canada",47.0,7.0,8.714285714285714
237748,"eagan, minnesota, usa",27.0,9.0,6.777777777777778
237990,"rochester, new york, usa",,7.0,7.714285714285714
238057,"la jolla, california, usa",,7.0,7.285714285714286
238065,"bourbonnais, illinois, usa",27.0,14.0,8.928571428571429
238120,"louisville, kentucky, usa",25.0,11.0,7.181818181818182
238231,"sydney, new south wales, australia",17.0,5.0,7.2
238540,"omaha, nebraska, usa",32.0,5.0,6.4
238541,"vancouver, british columbia, canada",,8.0,7.0
238557,"kuala lumpur, selangor, malaysia",21.0,8.0,8.375
238613,"st. john`s, newfoundland, canada",37.0,10.0,8.1
238699,"amagansett, new york, usa",,6.0,7.833333333333333
238781,"yucca valley, california, usa",51.0,8.0,9.125
238864,"powys, wales, united kingdom",32.0,11.0,7.909090909090909
238889,"clark fork, idaho, usa",33.0,18.0,7.944444444444445
239423,"jackson, tennessee, usa",49.0,9.0,9.333333333333334
239535,"columbus, ,",,7.0,8.142857142857142
239584,"gilroy, california, usa",,21.0,8.857142857142858
239594,"leuven, vlaams-brabant, belgium",28.0,39.0,7.897435897435898
239626,"wellesley, massachusetts, usa",52.0,10.0,9.1
240035,"birmingham, alabama, usa",,21.0,5.285714285714286
240144,"muskego, wisconsin, usa",34.0,18.0,8.444444444444445
240333,"sheffield, south yorkshire, united kingdom",33.0,8.0,7.5
240370,"brookline, massachusetts, usa",,8.0,7.625
240394,"baker city, oregon, usa",25.0,5.0,6.4
240401,"denver, colorado, usa",64.0,10.0,8.0
240403,"louisville, kentucky, usa",49.0,11.0,7.636363636363637
240484,"great bend, kansas, usa",56.0,5.0,7.8
240567,"hawthorne, new jersey, usa",33.0,46.0,7.195652173913044
240568,"elk  city, oklahoma, usa",34.0,14.0,7.214285714285714
240643,"niceville, florida, usa",,11.0,7.7272727272727275
240700,"waldorf, maryland, usa",15.0,13.0,8.384615384615385
240756,"guyton, georgia, usa",41.0,5.0,5.6
240906,"whistler, british columbia, canada",,7.0,7.142857142857143
241086,"manchester, england, united kingdom",28.0,5.0,8.8
241204,"marrickville, new south wales, australia",23.0,8.0,7.875
241565,"ocala, florida, usa",64.0,5.0,5.8
241597,"gaston, south carolina, usa",,5.0,6.8
241666,"san francisco, california, usa",35.0,35.0,7.542857142857143
241980,"ashburn, virginia, usa",35.0,33.0,9.242424242424242
242006,"santo domingo, distrito nacional, dominican republic",30.0,16.0,9.6875
242007,"subang jaya, selangor, malaysia",,7.0,8.571428571428571
242073,"aldergrove, british columbia, canada",28.0,5.0,8.2
242083,"fairview, new mexico, usa",24.0,35.0,7.114285714285714
242106,"covington, virginia, usa",28.0,13.0,9.538461538461538
242118,"margaret, alabama, usa",46.0,5.0,8.4
242143,"fort frances, ontario, canada",,7.0,8.285714285714286
242299,"orlando, florida, usa",25.0,17.0,7.588235294117647
242309,"wbl, minnesota, usa",17.0,6.0,7.0
242409,"berck sur mer, pas de calais, france",23.0,7.0,8.285714285714286
242458,"orange park, florida, usa",47.0,5.0,8.8
242528,"lindstrom, minnesota, usa",44.0,7.0,7.428571428571429
242639,"avon, connecticut, usa",17.0,7.0,6.142857142857143
242646,"ft myers beach, florida, usa",,9.0,8.333333333333334
242891,"rockwall, texas, usa",84.0,6.0,5.5
242962,"hillsboro, ohio, usa",26.0,5.0,6.8
243058,"kuching, sarawak, malaysia",,6.0,8.0
243065,"royal oak, michigan, usa",,8.0,8.875
243077,"ann arbor, michigan, usa",34.0,19.0,8.0
243088,"edmond, oklahoma, usa",15.0,5.0,8.8
243236,"modesto, california, usa",50.0,11.0,7.090909090909091
243294,"geismar, louisiana, usa",25.0,16.0,8.75
243312,"ann arbor, michigan, usa",36.0,9.0,5.0
243360,"east elmhurst, new york, usa",,19.0,6.578947368421052
243700,"milwaukee, wisconsin, usa",,7.0,7.285714285714286
243759,"lock haven, pennsylvania, usa",51.0,7.0,6.857142857142857
243879,"los angeles, california, usa",32.0,9.0,9.11111111111111
243929,"chicago, illinois,",63.0,10.0,6.2
243930,"montreuil, seine saint-denis, france",43.0,9.0,7.222222222222222
243942,"baltimore, maryland, usa",,10.0,6.8
243951,"palm desert, california, usa",56.0,7.0,8.428571428571429
244070,"long branch, new jersey, usa",47.0,5.0,8.8
244171,"moline, illinois, usa",51.0,12.0,9.083333333333334
244189,"onalaska, wisconsin, usa",35.0,7.0,7.857142857142857
244277,"inverness, scotland, united kingdom",44.0,11.0,7.181818181818182
244286,"howell, new jersey, usa",22.0,9.0,7.555555555555555
244359,"worcester, massachusetts, usa",17.0,5.0,7.2
244420,"kenmore, ,",,18.0,8.38888888888889
244627,"shelbyville, tennessee, usa",32.0,25.0,9.68
244657,"chicago, illinois, usa",32.0,8.0,7.0
244685,"rockvale, tennessee,",,19.0,9.105263157894736
244742,"carbondale, illinois, usa",18.0,8.0,7.125
244761,"santa rosa, california, usa",,5.0,8.0
244874,"pasadena, california, usa",29.0,5.0,8.2
244915,"lexington, north carolina, usa",49.0,7.0,8.142857142857142
245088,"adams, massachusetts, usa",27.0,11.0,7.2727272727272725
245157,"santa monica, ,",53.0,5.0,7.2
245295,"puchong, selangor, malaysia",24.0,20.0,8.2
245328,"royal oak, michigan, usa",26.0,5.0,9.0
245371,"halifax, nova scotia, canada",26.0,11.0,8.363636363636363
245410,"san antonio, texas, usa",28.0,31.0,7.838709677419355
245568,"springport, michigan, usa",,7.0,6.571428571428571
245616,"sacramento, california, usa",28.0,5.0,8.4
245645,"phoenix, arizona, usa",,12.0,9.75
245649,"greensboro, north carolina, usa",27.0,8.0,8.0
245650,"lakeland, florida, usa",,8.0,7.625
245827,"albuquerque, ,",,26.0,6.653846153846154
246000,"saratoga, california, usa",20.0,7.0,6.857142857142857
246036,"buffalo, new york, usa",45.0,5.0,6.4
246156,"eastbourne, england, united kingdom",32.0,7.0,8.857142857142858
246247,"akron, ohio, usa",29.0,5.0,8.0
246311,"lynnwood, washington, usa",35.0,26.0,8.115384615384615
246507,"san francisco, california, usa",35.0,8.0,8.0
246512,"college station, texas, usa",22.0,11.0,9.818181818181818
246513,"virginia beach, virginia, usa",23.0,8.0,7.625
246528,"cambridge, england, united kingdom",31.0,5.0,5.4
246617,"derby, england, united kingdom",27.0,8.0,8.125
246634,"dana point, california, usa",,10.0,8.4
246759,"singapore, n/a, singapore",23.0,12.0,5.916666666666667
246776,"gympie, queensland, australia",21.0,8.0,8.0
246959,"oegstgeest, zuid-holland, netherlands",49.0,5.0,9.8
247055,"daly city, california, usa",25.0,7.0,8.571428571428571
247060,"portland, oregon, usa",,9.0,7.222222222222222
247129,"kuching, sarawak, malaysia",26.0,16.0,7.9375
247240,"port of spain, maraval, trinidad and tobago",31.0,7.0,6.571428571428571
247429,"marshfield, wisconsin, usa",39.0,8.0,9.75
247444,"alpahretta, georgia, usa",32.0,6.0,6.0
247447,"long beach, california, usa",19.0,26.0,8.846153846153847
247537,"austin, texas, usa",,5.0,7.8
247752,"wake forest, north carolina, usa",30.0,14.0,9.642857142857142
247852,"snellville, georgia, usa",,6.0,7.833333333333333
248064,"san gabriel, california, usa",29.0,5.0,7.0
248098,"hayward, california, usa",38.0,6.0,7.166666666666667
248138,"staunton, virginia, usa",,5.0,5.8
248259,"miami lakes, florida, usa",,6.0,8.333333333333334
248464,"portland, oregon, usa",30.0,9.0,5.888888888888889
248468,"hewitt, new jersey, usa",44.0,5.0,8.2
248477,"dandridge, tennessee, usa",17.0,20.0,7.4
248496,"coquitlam, british columbia, canada",,12.0,8.833333333333334
248656,"altamonte springs, florida, usa",34.0,5.0,7.8
248718,"hyde park, new york, usa",43.0,82.0,8.24390243902439
248850,"verdon, nebraska, usa",48.0,7.0,8.571428571428571
248965,"edmonton, alberta, canada",36.0,6.0,5.833333333333333
249058,"fresno, california, usa",38.0,5.0,9.4
249111,"calgary, alberta, canada",,7.0,7.428571428571429
249223,"erdenheim, pennsylvania, usa",,5.0,7.2
249628,"whitney, texas, usa",51.0,19.0,8.263157894736842
249695,"halifax, nova scotia, canada",35.0,11.0,7.363636363636363
249862,"sugar land, texas, usa",,8.0,8.375
249894,"duncansville, pennsylvania, usa",,35.0,8.085714285714285
249953,"toronto, ontario, canada",,7.0,9.571428571428571
250101,"phoenix, arizona, usa",61.0,13.0,9.384615384615385
250184,"renton, washington, usa",,6.0,7.5
250300,"n/a, n/a, singapore",,11.0,7.545454545454546
250330,"riverdale, new york, usa",,7.0,4.571428571428571
250398,"hanover park, illinois, usa",50.0,11.0,6.0
250405,"columbus, ohio, usa",55.0,6.0,9.833333333333334
250709,"chicago, illinois, usa",,9.0,5.0
250925,"milton, ontario, canada",33.0,15.0,8.2
250962,"vancouver, british columbia, canada",24.0,18.0,8.277777777777779
251003,"latonia, kentucky, usa",37.0,6.0,7.5
251122,"hartley, iowa, usa",,5.0,8.6
251140,"redding, california, usa",25.0,14.0,8.857142857142858
251164,"trabuco canyon, california, usa",59.0,9.0,7.555555555555555
251242,"delta, british columbia, canada",28.0,12.0,7.833333333333333
251394,"portland, maine, usa",25.0,12.0,7.666666666666667
251422,"cumberland, maryland, usa",23.0,11.0,7.7272727272727275
251613,"sonoma, california, usa",34.0,10.0,7.3
251642,"farmington hills, michigan, usa",57.0,10.0,5.9
251739,"houston, texas, usa",,6.0,8.166666666666666
251843,"homer city, pennsylvania, usa",,36.0,9.222222222222221
251844,"lisboa, lisboa, portugal",30.0,33.0,8.181818181818182
252071,"catawba, wisconsin, usa",32.0,8.0,7.625
252222,"mississauga, ontario, canada",21.0,13.0,8.923076923076923
252347,"springfield, virginia, usa",52.0,5.0,7.0
252695,"lincoln, nebraska, usa",,22.0,7.863636363636363
252820,"montreal, quebec, canada",33.0,27.0,6.2592592592592595
252827,"sheffield, england, united kingdom",36.0,6.0,9.666666666666666
252848,"vinton, virginia, usa",32.0,6.0,8.666666666666666
252865,"olympia, washington, usa",30.0,8.0,8.25
253005,"huntsville, alabama, usa",43.0,6.0,8.833333333333334
253226,"silver lake, new york, usa",25.0,7.0,8.0
253482,"vallejo, california, usa",24.0,5.0,9.0
253580,"midland, ontario, canada",52.0,6.0,8.166666666666666
253821,"fulton, missouri, usa",,8.0,7.75
253871,"mechanicsville, maryland, usa",26.0,19.0,8.894736842105264
253949,"steamboat springs, colorado, usa",33.0,7.0,6.714285714285714
254053,"hackettstown, new jersey, usa",27.0,6.0,8.833333333333334
254144,"collinsville, texas, usa",23.0,6.0,8.5
254160,"millbrae, california, usa",33.0,6.0,7.0
254201,"milwaukee, wisconsin, usa",25.0,6.0,7.666666666666667
254206,"tucson, arizona, usa",31.0,83.0,9.397590361445783
254299,"the dalles, oregon, usa",55.0,13.0,7.461538461538462
254376,"memphis, tennessee, usa",,5.0,7.6
254465,"maryville, tennessee, usa",22.0,32.0,9.6875
254822,"hamilton, ontario, canada",,9.0,7.444444444444445
254899,"browns mills, new jersey, usa",54.0,49.0,7.8979591836734695
255078,"pewaukee, wisconsin, usa",49.0,15.0,6.933333333333334
255218,"anaheim, california, usa",46.0,7.0,8.571428571428571
255489,"sherman oaks, california, usa",,31.0,7.225806451612903
255546,"las vegas, nevada, usa",42.0,8.0,7.0
255786,"port orca, washington, usa",36.0,5.0,9.0
255814,"york, england, united kingdom",29.0,5.0,8.0
256167,"temecula, california, usa",14.0,9.0,8.444444444444445
256247,"sydney, new south wales, australia",35.0,5.0,6.6
256407,"florissant, missouri, usa",58.0,8.0,8.0
256843,"isle of palms, south carolina, usa",40.0,11.0,8.181818181818182
256844,"gulfport, mississippi, usa",36.0,5.0,7.2
257024,"houston, ,",38.0,15.0,9.266666666666667
257028,"chicago heights, illinois, usa",31.0,11.0,7.090909090909091
257198,"edmonton, alberta, canada",34.0,11.0,7.636363636363637
257204,"akron, ohio, usa",32.0,34.0,9.264705882352942
257700,"slippery rock, pennsylvania, usa",22.0,5.0,7.8
258152,"calgary, alberta, canada",29.0,14.0,7.714285714285714
258185,"livermore, maine, usa",37.0,9.0,7.333333333333333
258270,"fpo, ap, okinawa, japan",,14.0,9.428571428571429
258482,"oro valley, arizona, usa",,6.0,8.166666666666666
258534,"mcqueeney, texas, usa",32.0,42.0,8.404761904761905
258884,"belvidere, illinois, usa",,8.0,6.5
258938,"los angeles, california, usa",27.0,12.0,6.916666666666667
259006,"saginaw, michigan, usa",28.0,11.0,8.454545454545455
259035,"edmonton, alberta, canada",38.0,5.0,9.0
259078,"fairbanks, alaska, usa",49.0,7.0,8.142857142857142
259118,"philadelphia, pennsylvania, usa",34.0,9.0,8.11111111111111
259259,"woodruff, south carolina, usa",30.0,6.0,8.833333333333334
259260,"fair haven, michigan, usa",56.0,6.0,8.333333333333334
259320,"foster city, california, usa",41.0,9.0,7.777777777777778
259380,"blue springs, missouri, usa",,5.0,7.8
259430,"mission, texas, usa",24.0,5.0,5.4
259542,"cary, north carolina, usa",,5.0,7.2
259626,"austin, texas, usa",2.0,9.0,6.666666666666667
259629,"carrollton, texas, usa",51.0,23.0,7.130434782608695
259901,"thompson, manitoba, canada",,20.0,8.15
260067,"deforest, wisconsin, usa",32.0,8.0,6.125
260183,"st catharines, ontario, canada",25.0,8.0,9.0
260316,"penticton, british columbia, canada",,5.0,7.8
260388,"minneapolis, minnesota, usa",23.0,5.0,9.0
260419,"fairview, oregon, usa",32.0,10.0,8.9
260520,"dallas, ,",,5.0,8.8
260897,"chicago, illinois, usa",25.0,17.0,7.411764705882353
260944,"stratford, connecticut, usa",,21.0,8.285714285714286
261037,"manchester, england, united kingdom",,7.0,6.571428571428571
261578,"davison, michigan, usa",,6.0,9.833333333333334
261603,"san bernardino, california, usa",27.0,14.0,7.0
261611,"mobile, alabama, usa",,5.0,6.4
261829,"fpo, ap, usa",32.0,39.0,7.358974358974359
261998,"seal beach, california, usa",28.0,7.0,8.714285714285714
262169,"walled lake, michigan, usa",15.0,5.0,8.6
262186,"matosinhos, porto, portugal",25.0,7.0,7.571428571428571
262317,"riverside, connecticut, usa",,7.0,6.714285714285714
262391,"san angelo, texas, usa",17.0,7.0,8.428571428571429
262902,"sydney, new south wales, australia",32.0,12.0,7.0
262940,"san diego, ,",,7.0,8.142857142857142
262998,"melbourne, victoria, australia",,5.0,6.6
263163,"austin, texas, usa",26.0,21.0,7.333333333333333
