Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
Whispers (Koontz novel),Dean Koontz,1980,"['Thriller', ' horror']","Hilary Thomas, a screenwriter living in Los Angeles, is attacked in her home by Bruno Frye, a mentally disturbed man whose vineyard in Napa Valley she recently visited. Frye tries to rape her, but she forces him to leave at gunpoint and calls the police. Detective Tony Clemenza tells her that Frye has an airtight alibi, as the police called his home and he answered, proving that he could not have been anywhere near Los Angeles that night.
",,,444,False,True,,,
The Mask (Koontz novel),Dean Koontz,1981,"['Mystery', ' Suspense']","An amnesic blonde girl appears in the middle of traffic on a busy day. Carol and Paul, a married couple, are drawn to her, seeing her as the child they never had, they take her in. Then Carol begins to have nightmares about ghastly noises in the dead of night, a bloody face in a mirror, and a razor-sharp ax.
",,,305,False,True,,,
Phantoms (novel),Dean Koontz,1983,"['Thriller', ' mystery', ' horror']","Jenny and Lisa Paige, two sisters, return to Jenny's hometown of Snowfield, California, a small ski resort village nestled in the Sierra-Nevada Mountains where Jenny works as a doctor, and find no one alive. The few bodies they find are either mutilated, or reveal some strange form of death. Finally, after growing more alarmed by the town's mysterious and alarming situation Jenny manages to call police in a neighboring town to come help.
",,,352,False,True,,,
Darkfall (Koontz novel),Dean Koontz,1984,['Horror'],,,,351,False,True,,,
The Door to December,Dean Koontz,1985,"['Suspense', ' mystery']","When a pair of renowned psychologists are brutally murdered from unexpected causes, Laura McCaffrey is called to assist in the case.  Meeting with Dan Haldane, a police lieutenant, she is told that one of the victims was her divorced spouse, Dylan, who kidnapped their only daughter six years ago. While inside the crime scene, police notify Lieutenant Haldane of a naked young girl wandering the streets of Los Angeles in a daze. It turns out that the girl was Melanie McCaffrey, Laura's daughter. She was found in a catatonic, autistic state, and is sent to the hospital.  It soon becomes apparent that Dylan was using his only child in a series of experiments that combined science and the occult.  Unfortunately, it has resulted in unintended and deadly consequences.
",,,405,False,True,,,
Strangers (Koontz novel),Dean Koontz,1986,['Science fiction'],"A group of people are brought together by their different and equally strange maladies. There is Dominick who suffers from somnambulism, Ginger has unexplained lapses into a fugue state, Father Brendan loses his faith and later gains a miraculous 'gift', and Ernie who suffers from nyctophobia.
",,,526,False,True,,,
Watchers (novel),Dean Koontz,1987,['Suspense Horror'],"Travis Cornell, a former Delta Force operator, feels that his life has become pointless, and is exploring a canyon near his home when he encounters two genetically engineered creatures that have escaped from a top-secret government laboratory.  One, a Golden Retriever with enhanced intelligence, befriends Travis; the other, a creature known as the Outsider, appears to be trying to kill the dog.  After eluding the Outsider, Travis takes the dog home. On discovering the dog's exceptional intelligence, he names him Einstein.
",,,352,False,True,,,
Midnight (Koontz novel),Dean Koontz,1989,['Horror'],"As with many Koontz books, Midnight is divided into parts.  Part One: Along the Night Coast, contains chapters one through fifty-seven.  Part Two: Daybreak in Hades, contains thirty-seven chapters, but is similar to Part One in that it begins with its own 'Chapter One'.  Part Three: The Night Belongs To Them, follows suit, begins with its own Chapter One, and has forty-one chapters. 
",,,383,True,True,,,
Cold Fire (Koontz novel),Dean Koontz,1991,['Horror'],"Recently retired teacher Jim Ironheart (aptly named) risks his life to save lives. In Portland he saves a young boy from an oblivious drunk driver in a van. In Boston he rescues a child from an underground explosion. In Houston  he disarms a man who was trying to shoot his own wife – and he is not just lucky enough to be in the right place at the right time. He gets “inspirations” and knows he must hurry to wherever prompted. He rushes off to hail a cab or catch a plane, dropping whatever he's doing at the moment, much to the surprise of those around him. He has no idea where these visions come from or why, but he believes that he must be some sort of God-sent guardian angel with a heavenly gift.
",,,382,False,True,,,
Hideaway (novel),Dean Koontz,1992,['thrillerMystery'],"Following a traffic accident that left him clinically dead for more than 80 minutes, a Southern California antique dealer named Hatch Harrison begins experiencing strange dreams and visions that connect him to a psychopathic killer who calls himself ""Vassago"". The killer believes that he is the human incarnation of one of the demon princes of Hell, and that if he murders enough innocent human beings and offers them up in sacrifice to his Master, he will be allowed to return to the afterlife and rule at Satan's right hand. He also has a strange condition that enables him to see in the dark, but also causes his eyes to be extremely sensitive to light.
",,,384,False,True,,,
Mr. Murder (novel),Dean Koontz,1993,['Horror'],"Bestselling mystery writer Marty Stillwater was recording himself one day when he realized that he was saying ""I need..."" repeatedly. When he rewound the recording he found that he had been unconsciously repeating ""I need"" for over 7 minutes. Marty was tense that whole day, when he put the kids to bed though he calmed down considerably and was finally consoled.
",,,415,True,True,,,
Icebound (novel),Dean Koontz,1995,"['Thriller', ' Suspense', ' Psychological Drama', '  Psychological Thriller', '  novel']","The plot concerns a group of international scientists working for the project of towing an iceberg to be used as relief for droughts.  It is headed up by the husband and wife team of Rita and Harold (Harry) Carpenter. Rita secretly suffers from the fear of cold, ice and snow.  Due to an unexpected storm, the scientists become stranded on the iceberg with bombs ticking under them.  If they do not find a way out, they will perish.  A Russian submarine is trying to rescue them, but the rescue is complicated by the ice.  Meanwhile, another problem arises.  One of the crew members is secretly an assassin with an agenda of his own.
",,,408,False,True,,,
Intensity (novel),Dean Koontz,1996,"['Suspense novel', ' Horror novel', ' Psychological Horror']","Chyna Shepherd is a college student visiting the family of her friend, Laura Templeton, for a long weekend. Chyna, who was abused and neglected by her mother as a child, finds that the Templeton house provides something she has yearned for: acceptance. This comes to a violent end when serial killer Edgler Vess breaks into the house in the night and methodically kills all of the occupants except Laura and Chyna. After discovering that Laura has been tied up and raped, Chyna leaves, promising to return. Chyna hears Laura screaming and runs upstairs, intending to attack Vess with a knife. Before she can intervene, Vess kills Laura and takes her to his motor home. Unaware Laura is dead, Chyna sneaks aboard the motor home and finds her friend's corpse. Before she can escape, Vess drives away. 
",,,343,False,True,,,
Ticktock (novel),Dean Koontz,1996,"['Thriller', ' Suspense novel']","Tommy Phan is a first-generation Vietnamese American in southern California, a successful detective novelist whose greatest ambition is to live the American Dream.[3] The story opens with Tommy getting a new Corvette. He argues with his mother, refusing her offer for dinner. In a fit of rebellion, he eats two cheeseburgers, something his mother dislikes. He meets a blond waitress there (whom he will meet later in the story again). His radio quits working during one of these two trips, and in the static are eerie voices.
",,,311,False,False,,,
