,User-ID,Location,Age,Country
2276,246959,"oegstgeest, zuid-holland, netherlands",49.0,netherlands
2277,247055,"daly city, california, usa",25.0,usa
2278,247060,"portland, oregon, usa",,usa
2279,247129,"kuching, sarawak, malaysia",26.0,malaysia
2280,247240,"port of spain, maraval, trinidad and tobago",31.0,tobago
2281,247429,"marshfield, wisconsin, usa",39.0,usa
2282,247444,"alpahretta, georgia, usa",32.0,usa
2283,247447,"long beach, california, usa",19.0,usa
2284,247537,"austin, texas, usa",,usa
2285,247752,"wake forest, north carolina, usa",30.0,usa
2286,247852,"snellville, georgia, usa",,usa
2287,248064,"san gabriel, california, usa",29.0,usa
2288,248098,"hayward, california, usa",38.0,usa
2289,248138,"staunton, virginia, usa",,usa
2290,248259,"miami lakes, florida, usa",,usa
2291,248464,"portland, oregon, usa",30.0,usa
2292,248468,"hewitt, new jersey, usa",44.0,usa
2293,248477,"dandridge, tennessee, usa",17.0,usa
2294,248496,"coquitlam, british columbia, canada",,canada
2295,248656,"altamonte springs, florida, usa",34.0,usa
2296,248718,"hyde park, new york, usa",43.0,usa
2297,248850,"verdon, nebraska, usa",48.0,usa
2298,248965,"edmonton, alberta, canada",36.0,canada
2299,249058,"fresno, california, usa",38.0,usa
2300,249111,"calgary, alberta, canada",,canada
2301,249223,"erdenheim, pennsylvania, usa",,usa
2302,249628,"whitney, texas, usa",51.0,usa
2303,249695,"halifax, nova scotia, canada",35.0,canada
2304,249862,"sugar land, texas, usa",,usa
2305,249894,"duncansville, pennsylvania, usa",,usa
2306,249953,"toronto, ontario, canada",,canada
2307,250101,"phoenix, arizona, usa",61.0,usa
2308,250184,"renton, washington, usa",,usa
2309,250300,"n/a, n/a, singapore",,singapore
2310,250330,"riverdale, new york, usa",,usa
2311,250398,"hanover park, illinois, usa",50.0,usa
2312,250405,"columbus, ohio, usa",55.0,usa
2313,250709,"chicago, illinois, usa",,usa
2314,250925,"milton, ontario, canada",33.0,canada
2315,250962,"vancouver, british columbia, canada",24.0,canada
2316,251003,"latonia, kentucky, usa",37.0,usa
2317,251122,"hartley, iowa, usa",,usa
2318,251140,"redding, california, usa",25.0,usa
2319,251164,"trabuco canyon, california, usa",59.0,usa
2320,251242,"delta, british columbia, canada",28.0,canada
2321,251394,"portland, maine, usa",25.0,usa
2322,251422,"cumberland, maryland, usa",23.0,usa
2323,251613,"sonoma, california, usa",34.0,usa
2324,251642,"farmington hills, michigan, usa",57.0,usa
2325,251739,"houston, texas, usa",,usa
2326,251843,"homer city, pennsylvania, usa",,usa
2327,251844,"lisboa, lisboa, portugal",30.0,portugal
2328,252071,"catawba, wisconsin, usa",32.0,usa
2329,252222,"mississauga, ontario, canada",21.0,canada
2330,252347,"springfield, virginia, usa",52.0,usa
2331,252695,"lincoln, nebraska, usa",,usa
2332,252820,"montreal, quebec, canada",33.0,canada
2333,252827,"sheffield, england, united kingdom",36.0,kingdom
2334,252848,"vinton, virginia, usa",32.0,usa
2335,252865,"olympia, washington, usa",30.0,usa
2336,253005,"huntsville, alabama, usa",43.0,usa
2337,253226,"silver lake, new york, usa",25.0,usa
2338,253482,"vallejo, california, usa",24.0,usa
2339,253580,"midland, ontario, canada",52.0,canada
2340,253821,"fulton, missouri, usa",,usa
2341,253871,"mechanicsville, maryland, usa",26.0,usa
2342,253949,"steamboat springs, colorado, usa",33.0,usa
2343,254053,"hackettstown, new jersey, usa",27.0,usa
2344,254144,"collinsville, texas, usa",23.0,usa
2345,254160,"millbrae, california, usa",33.0,usa
2346,254201,"milwaukee, wisconsin, usa",25.0,usa
2347,254206,"tucson, arizona, usa",31.0,usa
2348,254299,"the dalles, oregon, usa",55.0,usa
2349,254376,"memphis, tennessee, usa",,usa
2350,254465,"maryville, tennessee, usa",22.0,usa
2351,254822,"hamilton, ontario, canada",,canada
2352,254899,"browns mills, new jersey, usa",54.0,usa
2353,255078,"pewaukee, wisconsin, usa",49.0,usa
2354,255218,"anaheim, california, usa",46.0,usa
2355,255489,"sherman oaks, california, usa",,usa
2356,255546,"las vegas, nevada, usa",42.0,usa
2357,255786,"port orca, washington, usa",36.0,usa
2358,255814,"york, england, united kingdom",29.0,kingdom
2359,256167,"temecula, california, usa",14.0,usa
2360,256247,"sydney, new south wales, australia",35.0,australia
2361,256407,"florissant, missouri, usa",58.0,usa
2362,256843,"isle of palms, south carolina, usa",40.0,usa
2363,256844,"gulfport, mississippi, usa",36.0,usa
2364,257024,"houston, ,",38.0,
2365,257028,"chicago heights, illinois, usa",31.0,usa
2366,257198,"edmonton, alberta, canada",34.0,canada
2367,257204,"akron, ohio, usa",32.0,usa
2368,257700,"slippery rock, pennsylvania, usa",22.0,usa
2369,258152,"calgary, alberta, canada",29.0,canada
2370,258185,"livermore, maine, usa",37.0,usa
2371,258270,"fpo, ap, okinawa, japan",,japan
2372,258482,"oro valley, arizona, usa",,usa
2373,258534,"mcqueeney, texas, usa",32.0,usa
2374,258884,"belvidere, illinois, usa",,usa
2375,258938,"los angeles, california, usa",27.0,usa
2376,259006,"saginaw, michigan, usa",28.0,usa
2377,259035,"edmonton, alberta, canada",38.0,canada
2378,259078,"fairbanks, alaska, usa",49.0,usa
2379,259118,"philadelphia, pennsylvania, usa",34.0,usa
2380,259259,"woodruff, south carolina, usa",30.0,usa
2381,259260,"fair haven, michigan, usa",56.0,usa
2382,259320,"foster city, california, usa",41.0,usa
2383,259380,"blue springs, missouri, usa",,usa
2384,259430,"mission, texas, usa",24.0,usa
2385,259542,"cary, north carolina, usa",,usa
2386,259626,"austin, texas, usa",,usa
2387,259629,"carrollton, texas, usa",51.0,usa
2388,259901,"thompson, manitoba, canada",,canada
2389,260067,"deforest, wisconsin, usa",32.0,usa
2390,260183,"st catharines, ontario, canada",25.0,canada
2391,260316,"penticton, british columbia, canada",,canada
2392,260388,"minneapolis, minnesota, usa",23.0,usa
2393,260419,"fairview, oregon, usa",32.0,usa
2394,260520,"dallas, ,",,
2395,260897,"chicago, illinois, usa",25.0,usa
2396,260944,"stratford, connecticut, usa",,usa
2397,261037,"manchester, england, united kingdom",,kingdom
2398,261578,"davison, michigan, usa",,usa
2399,261603,"san bernardino, california, usa",27.0,usa
2400,261611,"mobile, alabama, usa",,usa
2401,261829,"fpo, ap, usa",32.0,usa
2402,261998,"seal beach, california, usa",28.0,usa
2403,262169,"walled lake, michigan, usa",15.0,usa
2404,262186,"matosinhos, porto, portugal",25.0,portugal
2405,262317,"riverside, connecticut, usa",,usa
2406,262391,"san angelo, texas, usa",17.0,usa
2407,262902,"sydney, new south wales, australia",32.0,australia
2408,262940,"san diego, ,",,
2409,262998,"melbourne, victoria, australia",,australia
2410,263163,"austin, texas, usa",26.0,usa
2411,263325,"fredericton, new brunswick, canada",27.0,canada
2412,263383,"arlington, ,",,
2413,263877,"victoria, british columbia, canada",44.0,canada
2414,264031,"traverse city, michigan, usa",34.0,usa
2415,264082,"irving, texas, usa",42.0,usa
2416,264107,"hemet, california, usa",28.0,usa
2417,264152,"boston, massachusetts, usa",,usa
2418,264311,"atlantic highlands, new jersey, usa",29.0,usa
2419,264317,"portela de sacavém, loures, portugal",25.0,portugal
2420,264321,"toronto, ontario, canada",33.0,canada
2421,264525,"quezon city, manila, philippines",17.0,philippines
2422,264543,"quincy, massachusetts, usa",,usa
2423,264657,"st. louis, missouri, usa",23.0,usa
2424,264862,"brighton, massachusetts, usa",,usa
2425,264947,"la mesa, california, usa",,usa
2426,264996,"oneida, tennessee, usa",25.0,usa
2427,265115,"vista, california, usa",,usa
2428,265221,"howell, michigan, usa",39.0,usa
2429,265313,"morrisville, north carolina, usa",33.0,usa
2430,265487,"kaneohe, hawaii, usa",75.0,usa
2431,265553,"san diego, california, usa",,usa
2432,265607,"west sacramento, california, usa",31.0,usa
2433,265656,"chicago heights, illinois, usa",41.0,usa
2434,265751,"sebastopol, california, usa",,usa
2435,265889,"kitchener, ontario, canada",30.0,canada
2436,265918,"davenport, iowa, usa",45.0,usa
2437,265932,"singapore, singapore, singapore",25.0,singapore
2438,266054,"cordova, tennessee, usa",36.0,usa
2439,266056,"hoover, alabama, usa",47.0,usa
2440,266226,"new york, new york, usa",,usa
2441,266229,"kent, washington, usa",24.0,usa
2442,266268,"camden, south carolina, usa",,usa
2443,266283,"walla walla, washington, usa",62.0,usa
2444,266355,"el cajon, california, usa",,usa
2445,266466,"kenmore, washington, usa",45.0,usa
2446,266478,"lansdale, pennsylvania, usa",50.0,usa
2447,266678,"olympia, washington, usa",,usa
2448,266840,"columbia, south carolina, usa",22.0,usa
2449,266865,"reston, virginia, usa",33.0,usa
2450,266866,"northamptonshire, england, united kingdom",33.0,kingdom
2451,266946,"kitchener, ontario, canada",,canada
2452,267033,"tucson, arizona, usa",,usa
2453,267061,"cedar rapids, iowa, usa",,usa
2454,267184,"albuquerque, new mexico, usa",32.0,usa
2455,267444,"chesapeake, virginia, usa",62.0,usa
2456,267510,"klang, selangor, malaysia",23.0,malaysia
2457,267596,"williamstown, massachusetts, usa",46.0,usa
2458,267635,"bartlesville, oklahoma, usa",69.0,usa
2459,268030,"christchurch, canterbury, new zealand",,zealand
2460,268032,"sunnyvale, california, usa",34.0,usa
2461,268110,"westerville, ohio, usa",,usa
2462,268262,"dublin, dublin, ireland",29.0,ireland
2463,268300,"halifax, nova scotia, canada",25.0,canada
2464,268540,"st. louis, missouri, usa",19.0,usa
2465,268544,"colorado springs, colorado, usa",,usa
2466,268622,"upper township, new jersey, usa",36.0,usa
2467,268657,"petaling jaya, selangor darul ehsan, malaysia",20.0,malaysia
2468,268786,"tucson, arizona, usa",31.0,usa
2469,268833,"deventer, overijssel, netherlands",40.0,netherlands
2470,268932,"red deer, alberta, canada",38.0,canada
2471,269244,"rhinelander, wisconsin, usa",,usa
2472,269273,"costa mesa, california, usa",,usa
2473,269321,"walpole, massachusetts, usa",49.0,usa
2474,269344,"huron, south dakota, usa",,usa
2475,269386,"roberts, montana, usa",36.0,usa
2476,269557,"ypsilanti, michigan, usa",40.0,usa
2477,269566,"seattle, washington, usa",9.0,usa
2478,269728,"london, england, united kingdom",40.0,kingdom
2479,269799,"new york, new york, usa",,usa
2480,269835,"loveland, colorado, usa",25.0,usa
2481,269890,"niles, michigan, usa",27.0,usa
2482,270069,"hornell, new york, usa",,usa
2483,270156,"portland, oregon, usa",41.0,usa
2484,270554,"fredericton, new brunswick, canada",,canada
2485,270605,"bourbonnais, illinois, usa",,usa
2486,270713,"toronto, ontario, canada",27.0,canada
2487,270737,"stowe, vermont, usa",63.0,usa
2488,270801,"boise, idaho, usa",56.0,usa
2489,270820,"west bend, wisconsin, usa",52.0,usa
2490,270838,"rosemead, california, usa",53.0,usa
2491,270897,"reno, ,",29.0,
2492,271176,"louisville, kentucky, usa",39.0,usa
2493,271195,"elsmere, kentucky, usa",39.0,usa
2494,271306,"dallas, texas, usa",39.0,usa
2495,271448,"ona, west virginia, usa",27.0,usa
2496,271531,"wenonah, new jersey, usa",32.0,usa
2497,271558,"henderson, nevada, usa",35.0,usa
2498,271622,"malmok, n/a, aruba",,aruba
2499,271705,"atlanta, georgia, usa",25.0,usa
2500,272225,"morecambe, england, united kingdom",49.0,kingdom
2501,272233,"tiffin, ohio, usa",,usa
2502,272273,"donald, oregon, usa",37.0,usa
2503,272407,"lakewood, colorado, usa",32.0,usa
2504,272573,"poway, california, usa",23.0,usa
2505,273086,"chicago, illinois, usa",33.0,usa
2506,273113,"topeka, kansas, usa",18.0,usa
2507,273190,"coconut grove, ,",71.0,
2508,273197,"jonesboro, georgia, usa",55.0,usa
2509,273440,"atlanta, georgia, usa",35.0,usa
2510,273718,"london, england, united kingdom",32.0,kingdom
2511,273813,"lynchburg, virginia,",,
2512,273976,"saratoga, california, usa",20.0,usa
2513,273979,"bloomsburg, pennsylvania, usa",20.0,usa
2514,274004,"sydenham, london, england, united kingdom",41.0,kingdom
2515,274056,"seattle, washington, usa",24.0,usa
2516,274061,"gahanna/columbus, ohio, usa",26.0,usa
2517,274301,"frankston, victoria, australia",41.0,australia
2518,274308,"delray beach, florida, usa",33.0,usa
2519,274325,"amsterdam, n/a, netherlands",51.0,netherlands
2520,274393,"san francisco, california, usa",,usa
2521,274549,"san diego, california, usa",,usa
2522,274634,"wahiawa, hawaii, usa",33.0,usa
2523,274808,"paynesville, , usa",17.0,usa
2524,275111,"utrecht, utrecht, netherlands",34.0,netherlands
2525,275154,"san diego, california, usa",,usa
2526,275276,"evansville, indiana, usa",,usa
2527,275306,"tyler, texas, usa",24.0,usa
2528,275439,"lincoln city, oregon, usa",,usa
2529,275970,"pittsburgh, pennsylvania, usa",46.0,usa
2530,276050,"beacon, new york, usa",30.0,usa
2531,276165,"las vegas, nevada, usa",20.0,usa
2532,276231,"livingston, texas, usa",,usa
2533,276313,"livermore, california, usa",36.0,usa
2534,276463,"providence, rhode island, usa",26.0,usa
2535,276641,"porto, porto, portugal",25.0,portugal
2536,276670,"toronto, ontario, canada",30.0,canada
2537,276680,"hopewell junction, new york, usa",55.0,usa
2538,277157,"garden grove, california, usa",70.0,usa
2539,277427,"gilbert, arizona, usa",48.0,usa
2540,277523,"woodstock, virginia, usa",62.0,usa
2541,277629,"pierre, south dakota, usa",50.0,usa
2542,277639,"forsyth, montana, usa",48.0,usa
2543,277710,"douglasville, georgia, usa",56.0,usa
2544,278026,"east orange, new jersey, usa",56.0,usa
2545,278137,"san antonio, texas, usa",27.0,usa
2546,278194,"aptos, california, usa",,usa
2547,278202,"coral springs, florida, usa",,usa
2548,278418,"omaha, nebraska, usa",,usa
2549,278582,"slidell, louisiana, usa",,usa
2550,278633,"sandy, utah, usa",,usa
2551,278843,"pismo beach, california, usa",28.0,usa
